Season,Date,Match,Bet,Odds,P_model,EV,Flat_Stake,Kelly_Stake,Won,Flat_Profit,Kelly_Profit,Flat_Bankroll,Kelly_Bankroll
2017,2017-12-02,TSG Hoffenheim vs RB Leipzig,H,3.29,0.546,0.795,10.0,17.35,True,22.9,39.74,1194.2,1076.75
2017,2017-12-02,Werder Bremen vs VfB Stuttgart,H,2.29,0.486,0.112,10.0,4.33,True,12.9,5.59,1207.1,1082.34
2017,2017-12-03,Hertha BSC vs Ein Frankfurt,H,2.7,0.477,0.289,10.0,8.49,False,-10.0,-8.49,1197.1,1073.85
2017,2017-12-08,VfB Stuttgart vs Bayer Leverkusen,H,3.2,0.411,0.315,10.0,7.16,False,-10.0,-7.16,1187.1,1066.69
2017,2017-12-09,Borussia Monchengladbach vs FC Schalke 04,H,2.25,0.561,0.261,10.0,10.45,False,-10.0,-10.45,1177.1,1056.24
2017,2017-12-10,FC Augsburg vs Hertha BSC,H,1.95,0.568,0.107,10.0,5.61,False,-10.0,-5.61,1167.1,1050.6299999999999
2017,2017-12-12,VfL Wolfsburg vs RB Leipzig,H,3.0,0.369,0.108,10.0,2.69,False,-10.0,-2.69,1157.1,1047.94
2017,2017-12-12,Hamburg vs Ein Frankfurt,H,2.6,0.425,0.106,10.0,3.3,False,-10.0,-3.3,1147.1,1044.6399999999999
2017,2017-12-12,SC Freiburg vs Borussia Monchengladbach,H,3.39,0.529,0.793,10.0,16.58,True,23.9,39.64,1171.0,1084.28
2017,2017-12-13,TSG Hoffenheim vs VfB Stuttgart,H,1.9,0.579,0.099,10.0,5.51,True,9.0,4.96,1180.0,1089.24
2017,2017-12-13,FC Schalke 04 vs FC Augsburg,H,1.83,0.584,0.068,10.0,4.11,True,8.3,3.41,1188.3,1092.65
2017,2017-12-16,FC Cologne vs VfL Wolfsburg,H,3.6,0.447,0.608,10.0,11.69,True,26.0,30.4,1214.3,1123.05
2017,2017-12-16,Ein Frankfurt vs FC Schalke 04,H,2.5,0.427,0.067,10.0,2.23,False,-10.0,-2.23,1204.3,1120.82
2017,2017-12-17,Hannover 96 vs Bayer Leverkusen,H,4.33,0.319,0.382,10.0,5.73,False,-10.0,-5.73,1194.3,1115.09
2017,2018-01-12,Bayer Leverkusen vs Bayern Munich,H,4.2,0.411,0.727,10.0,11.35,False,-10.0,-11.35,1184.3,1103.74
2017,2018-01-13,FC Augsburg vs Hamburg,H,1.95,0.591,0.153,10.0,8.05,True,9.5,7.65,1193.8,1111.3899999999999
2017,2018-01-13,RB Leipzig vs FC Schalke 04,H,2.1,0.563,0.182,10.0,8.27,True,11.0,9.1,1204.8,1120.49
2017,2018-01-14,FC Cologne vs Borussia Monchengladbach,H,3.29,0.394,0.298,10.0,6.5,True,22.9,14.89,1227.7,1135.38
2017,2018-01-19,Hertha BSC vs Borussia Dortmund,H,3.29,0.412,0.354,10.0,7.73,False,-10.0,-7.73,1217.7,1127.65
2017,2018-01-20,TSG Hoffenheim vs Bayer Leverkusen,H,2.87,0.542,0.556,10.0,14.87,False,-10.0,-14.87,1207.7,1112.78
2017,2018-01-20,Borussia Monchengladbach vs FC Augsburg,H,2.1,0.535,0.124,10.0,5.65,True,11.0,6.22,1218.7,1119.0
2017,2018-01-26,Ein Frankfurt vs Borussia Monchengladbach,H,2.45,0.522,0.279,10.0,9.63,True,14.5,13.97,1233.2,1132.97
2017,2018-01-27,VfB Stuttgart vs FC Schalke 04,H,2.89,0.412,0.191,10.0,5.04,False,-10.0,-5.04,1223.2,1127.93
2017,2018-02-03,Borussia Monchengladbach vs RB Leipzig,H,2.5,0.448,0.12,10.0,3.99,False,-10.0,-3.99,1213.2,1123.94
2017,2018-02-03,Hertha BSC vs TSG Hoffenheim,H,2.62,0.406,0.064,10.0,1.99,False,-10.0,-1.99,1203.2,1121.95
2017,2018-02-03,SC Freiburg vs Bayer Leverkusen,H,4.0,0.432,0.728,10.0,12.13,False,-10.0,-12.13,1193.2,1109.82
2017,2018-02-04,FC Augsburg vs Ein Frankfurt,H,2.35,0.484,0.137,10.0,5.09,True,13.5,6.87,1206.7,1116.69
2017,2018-02-09,RB Leipzig vs FC Augsburg,H,1.7,0.671,0.141,10.0,10.04,True,7.0,7.03,1213.7,1123.72
2017,2018-02-10,Hannover 96 vs SC Freiburg,H,2.1,0.544,0.142,10.0,6.44,True,11.0,7.08,1224.7,1130.8
2017,2018-02-16,Hertha BSC vs FSV Mainz 05,H,2.0,0.546,0.092,10.0,4.62,False,-10.0,-4.62,1214.7,1126.18
2017,2018-02-17,SC Freiburg vs Werder Bremen,H,2.5,0.504,0.259,10.0,8.63,True,15.0,12.94,1229.7,1139.12
2017,2018-02-17,Hamburg vs Bayer Leverkusen,H,3.79,0.382,0.446,10.0,7.99,False,-10.0,-7.99,1219.7,1131.13
2017,2018-02-18,FC Augsburg vs VfB Stuttgart,H,2.04,0.6,0.224,10.0,10.75,False,-10.0,-10.75,1209.7,1120.38
2017,2018-02-18,Borussia Monchengladbach vs Borussia Dortmund,H,3.0,0.395,0.186,10.0,4.65,False,-10.0,-4.65,1199.7,1115.73
2017,2018-02-19,Ein Frankfurt vs RB Leipzig,H,2.5,0.516,0.291,10.0,9.7,True,15.0,14.55,1214.7,1130.28
2017,2018-02-25,Bayer Leverkusen vs FC Schalke 04,H,1.9,0.612,0.164,10.0,9.09,False,-10.0,-9.09,1204.7,1121.19
2017,2018-03-03,RB Leipzig vs Borussia Dortmund,H,2.39,0.517,0.237,10.0,8.51,False,-10.0,-8.51,1194.7,1112.68
2017,2018-03-03,VfL Wolfsburg vs Bayer Leverkusen,H,3.29,0.328,0.08,10.0,1.74,False,-10.0,-1.74,1184.7,1110.94
2017,2018-03-09,FSV Mainz 05 vs FC Schalke 04,H,3.6,0.366,0.317,10.0,6.1,False,-10.0,-6.1,1174.7,1104.84
2017,2018-03-11,VfB Stuttgart vs RB Leipzig,H,2.62,0.426,0.115,10.0,3.56,False,-10.0,-3.56,1164.7,1101.28
2017,2018-03-11,Borussia Dortmund vs Ein Frankfurt,H,1.75,0.652,0.141,10.0,9.39,True,7.5,7.04,1172.2,1108.32
2017,2018-03-16,SC Freiburg vs VfB Stuttgart,H,2.62,0.497,0.302,10.0,9.33,False,-10.0,-9.33,1162.2,1098.99
2017,2018-03-17,Borussia Monchengladbach vs TSG Hoffenheim,H,2.75,0.437,0.203,10.0,5.79,False,-10.0,-5.79,1152.2,1093.2
2017,2018-03-17,VfL Wolfsburg vs FC Schalke 04,H,3.5,0.368,0.288,10.0,5.76,False,-10.0,-5.76,1142.2,1087.44
2017,2018-03-31,Hertha BSC vs VfL Wolfsburg,H,2.04,0.553,0.127,10.0,6.12,False,-10.0,-6.12,1132.2,1081.32
2017,2018-03-31,Hannover 96 vs RB Leipzig,H,3.89,0.377,0.468,10.0,8.09,False,-10.0,-8.09,1122.2,1073.23
2017,2018-04-01,Werder Bremen vs Ein Frankfurt,H,2.37,0.633,0.501,10.0,18.28,True,13.7,25.05,1135.9,1098.28
2017,2018-04-07,SC Freiburg vs VfL Wolfsburg,H,2.5,0.455,0.139,10.0,4.62,False,-10.0,-4.62,1125.9,1093.66
2017,2018-04-07,Hamburg vs FC Schalke 04,H,4.33,0.366,0.583,10.0,8.75,True,33.3,29.15,1159.2,1122.81
2017,2018-04-09,RB Leipzig vs Bayer Leverkusen,H,2.29,0.561,0.284,10.0,10.99,False,-10.0,-10.99,1149.2,1111.82
2017,2018-04-14,Bayern Munich vs Borussia Monchengladbach,H,1.33,0.83,0.104,10.0,15.68,True,3.3,5.18,1152.5,1117.0
2017,2018-04-15,FC Schalke 04 vs Borussia Dortmund,H,2.54,0.488,0.24,10.0,7.8,True,15.4,12.0,1167.9,1129.0
2017,2018-04-15,Werder Bremen vs RB Leipzig,H,2.79,0.606,0.691,10.0,19.29,False,-10.0,-19.29,1157.9,1109.71
2017,2018-04-21,Borussia Dortmund vs Bayer Leverkusen,H,2.29,0.613,0.404,10.0,15.64,True,12.9,20.18,1170.8,1129.8899999999999
2017,2018-04-22,FC Cologne vs FC Schalke 04,H,3.75,0.378,0.416,10.0,7.57,False,-10.0,-7.57,1160.8,1122.32
2017,2018-04-28,Hertha BSC vs FC Augsburg,H,2.04,0.572,0.167,10.0,8.04,False,-10.0,-8.04,1150.8,1114.28
2017,2018-04-28,Bayern Munich vs Ein Frankfurt,H,1.6,0.817,0.307,10.0,25.59,True,6.0,15.35,1156.8,1129.63
2017,2018-04-28,FC Schalke 04 vs Borussia Monchengladbach,H,1.85,0.613,0.134,10.0,7.88,False,-10.0,-7.88,1146.8,1121.75
2017,2018-04-29,FSV Mainz 05 vs RB Leipzig,H,3.75,0.394,0.479,10.0,8.71,True,27.5,23.97,1174.3,1145.72
2017,2018-04-29,Werder Bremen vs Borussia Dortmund,H,3.79,0.489,0.853,10.0,15.29,False,-10.0,-15.29,1164.3,1130.43
2017,2018-05-05,Werder Bremen vs Bayer Leverkusen,H,3.79,0.514,0.947,10.0,16.97,False,-10.0,-16.97,1154.3,1113.46
2017,2018-05-05,FC Augsburg vs FC Schalke 04,H,3.6,0.391,0.406,10.0,7.82,False,-10.0,-7.82,1144.3,1105.64
2017,2018-05-05,Hannover 96 vs Hertha BSC,H,2.7,0.399,0.076,10.0,2.24,True,17.0,3.81,1161.3,1109.45
2017,2018-05-05,VfB Stuttgart vs TSG Hoffenheim,H,3.1,0.365,0.132,10.0,3.15,True,21.0,6.61,1182.3,1116.06
2017,2018-05-12,Hertha BSC vs RB Leipzig,H,4.2,0.349,0.467,10.0,7.29,False,-10.0,-7.29,1172.3,1108.77
2017,2018-05-12,TSG Hoffenheim vs Borussia Dortmund,H,2.2,0.575,0.264,10.0,11.01,True,12.0,13.21,1184.3,1121.98
2017,2018-05-12,FC Schalke 04 vs Ein Frankfurt,H,2.29,0.55,0.259,10.0,10.05,True,12.9,12.96,1197.2,1134.94
2018,2018-08-25,Werder Bremen vs Hannover 96,H,1.85,0.637,0.178,10.0,10.48,False,-10.0,-10.48,1187.2,1124.46
2018,2018-09-15,Fortuna Dusseldorf vs TSG Hoffenheim,H,4.0,0.371,0.482,10.0,8.04,True,30.0,24.12,1217.2,1148.58
2018,2018-09-16,SC Freiburg vs VfB Stuttgart,H,2.62,0.429,0.125,10.0,3.86,False,-10.0,-3.86,1207.2,1144.72
2018,2018-09-22,TSG Hoffenheim vs Borussia Dortmund,H,2.62,0.608,0.594,10.0,18.32,False,-10.0,-18.32,1197.2,1126.4
2018,2018-09-22,FC Nurnberg vs Hannover 96,H,2.5,0.461,0.152,10.0,5.08,True,15.0,7.61,1212.2,1134.01
2018,2018-09-25,Werder Bremen vs Hertha BSC,H,2.0,0.541,0.081,10.0,4.07,True,10.0,4.07,1222.2,1138.08
2018,2018-09-25,SC Freiburg vs FC Schalke 04,H,3.5,0.394,0.38,10.0,7.61,True,25.0,19.02,1247.2,1157.1
2018,2018-09-25,Hannover 96 vs TSG Hoffenheim,H,3.5,0.376,0.315,10.0,6.31,False,-10.0,-6.31,1237.2,1150.79
2018,2018-09-26,Fortuna Dusseldorf vs Bayer Leverkusen,H,3.75,0.433,0.622,10.0,11.31,False,-10.0,-11.31,1227.2,1139.48
2018,2018-09-29,FC Nurnberg vs Fortuna Dusseldorf,H,2.14,0.56,0.199,10.0,8.73,True,11.4,9.95,1238.6,1149.43
2018,2018-09-29,TSG Hoffenheim vs RB Leipzig,H,2.04,0.538,0.098,10.0,4.72,False,-10.0,-4.72,1228.6,1144.71
2018,2018-09-29,Bayer Leverkusen vs Borussia Dortmund,H,2.8,0.406,0.136,10.0,3.79,False,-10.0,-3.79,1218.6,1140.92
2018,2018-10-06,FSV Mainz 05 vs Hertha BSC,H,2.7,0.402,0.085,10.0,2.5,False,-10.0,-2.5,1208.6,1138.42
2018,2018-10-06,Hannover 96 vs VfB Stuttgart,H,2.5,0.467,0.168,10.0,5.59,True,15.0,8.38,1223.6,1146.8
2018,2018-10-06,Bayern Munich vs Borussia Monchengladbach,H,1.2,0.907,0.089,10.0,22.15,False,-10.0,-22.15,1213.6,1124.65
2018,2018-10-06,Fortuna Dusseldorf vs FC Schalke 04,H,3.6,0.44,0.584,10.0,11.23,False,-10.0,-11.23,1203.6,1113.42
2018,2018-10-07,SC Freiburg vs Bayer Leverkusen,H,3.4,0.375,0.275,10.0,5.74,False,-10.0,-5.74,1193.6,1107.68
2018,2018-10-20,FC Nurnberg vs TSG Hoffenheim,H,3.75,0.414,0.551,10.0,10.02,False,-10.0,-10.02,1183.6,1097.66
2018,2018-10-26,SC Freiburg vs Borussia Monchengladbach,H,3.5,0.315,0.101,10.0,2.02,True,25.0,5.04,1208.6,1102.7
2018,2018-10-27,Hannover 96 vs FC Augsburg,H,2.6,0.411,0.069,10.0,2.16,False,-10.0,-2.16,1198.6,1100.54
2018,2018-10-27,Fortuna Dusseldorf vs VfL Wolfsburg,H,3.0,0.453,0.358,10.0,8.96,False,-10.0,-8.96,1188.6,1091.58
2018,2018-10-28,Werder Bremen vs Bayer Leverkusen,H,2.3,0.522,0.2,10.0,7.7,False,-10.0,-7.7,1178.6,1083.88
2018,2018-10-28,FC Nurnberg vs Ein Frankfurt,H,3.3,0.424,0.398,10.0,8.65,False,-10.0,-8.65,1168.6,1075.23
2018,2018-11-02,VfB Stuttgart vs Ein Frankfurt,H,3.0,0.394,0.183,10.0,4.57,False,-10.0,-4.57,1158.6,1070.66
2018,2018-11-03,Hertha BSC vs RB Leipzig,H,3.2,0.389,0.245,10.0,5.57,False,-10.0,-5.57,1148.6,1065.09
2018,2018-11-09,Hannover 96 vs VfL Wolfsburg,H,2.9,0.449,0.302,10.0,7.94,True,19.0,15.09,1167.6,1080.18
2018,2018-11-10,Werder Bremen vs Borussia Monchengladbach,H,2.4,0.466,0.118,10.0,4.22,False,-10.0,-4.22,1157.6,1075.96
2018,2018-11-10,Borussia Dortmund vs Bayern Munich,H,3.1,0.495,0.536,10.0,12.75,True,21.0,26.78,1178.6,1102.74
2018,2018-11-10,Fortuna Dusseldorf vs Hertha BSC,H,3.6,0.433,0.558,10.0,10.74,True,26.0,27.92,1204.6,1130.66
2018,2018-11-10,TSG Hoffenheim vs FC Augsburg,H,1.61,0.756,0.218,10.0,17.86,True,6.1,10.89,1210.7,1141.55
2018,2018-11-11,Ein Frankfurt vs FC Schalke 04,H,2.2,0.522,0.148,10.0,6.17,True,12.0,7.4,1222.7,1148.95
2018,2018-11-11,RB Leipzig vs Bayer Leverkusen,H,1.8,0.682,0.228,10.0,14.24,True,8.0,11.39,1230.7,1160.3400000000001
2018,2018-11-30,Fortuna Dusseldorf vs FSV Mainz 05,H,2.7,0.429,0.157,10.0,4.62,False,-10.0,-4.62,1220.7,1155.72
2018,2018-12-01,TSG Hoffenheim vs FC Schalke 04,H,1.8,0.682,0.227,10.0,14.21,False,-10.0,-14.21,1210.7,1141.51
2018,2018-12-01,Hannover 96 vs Hertha BSC,H,2.7,0.42,0.135,10.0,3.96,False,-10.0,-3.96,1200.7,1137.55
2018,2018-12-02,Ein Frankfurt vs VfL Wolfsburg,H,1.8,0.728,0.31,10.0,19.35,False,-10.0,-19.35,1190.7,1118.2
2018,2018-12-02,RB Leipzig vs Borussia Monchengladbach,H,1.9,0.56,0.065,10.0,3.59,True,9.0,3.23,1199.7,1121.43
2018,2018-12-03,FC Nurnberg vs Bayer Leverkusen,H,4.2,0.425,0.785,10.0,12.27,False,-10.0,-12.27,1189.7,1109.16
2018,2018-12-08,Hertha BSC vs Ein Frankfurt,H,2.45,0.453,0.111,10.0,3.82,True,14.5,5.54,1204.2,1114.7
2018,2018-12-08,FC Schalke 04 vs Borussia Dortmund,H,3.3,0.368,0.215,10.0,4.67,False,-10.0,-4.67,1194.2,1110.03
2018,2018-12-14,FC Nurnberg vs VfL Wolfsburg,H,3.6,0.431,0.553,10.0,10.63,False,-10.0,-10.63,1184.2,1099.4
2018,2018-12-15,Fortuna Dusseldorf vs SC Freiburg,H,2.75,0.453,0.245,10.0,7.0,True,17.5,12.25,1201.7,1111.65
2018,2018-12-16,Ein Frankfurt vs Bayer Leverkusen,H,2.4,0.505,0.212,10.0,7.57,True,14.0,10.59,1215.7,1122.24
2018,2018-12-18,Hertha BSC vs FC Augsburg,H,2.3,0.481,0.106,10.0,4.09,False,-10.0,-4.09,1205.7,1118.15
2018,2018-12-19,FSV Mainz 05 vs Ein Frankfurt,H,3.2,0.41,0.312,10.0,7.09,False,-10.0,-7.09,1195.7,1111.06
2018,2018-12-19,FC Schalke 04 vs Bayer Leverkusen,H,2.4,0.52,0.247,10.0,8.82,False,-10.0,-8.82,1185.7,1102.24
2018,2018-12-19,Werder Bremen vs TSG Hoffenheim,H,3.1,0.404,0.252,10.0,6.0,False,-10.0,-6.0,1175.7,1096.24
2018,2018-12-22,FC Nurnberg vs SC Freiburg,H,2.62,0.416,0.09,10.0,2.77,False,-10.0,-2.77,1165.7,1093.47
2018,2019-01-19,Hannover 96 vs Werder Bremen,H,3.25,0.384,0.25,10.0,5.55,False,-10.0,-5.55,1155.7,1087.92
2018,2019-01-19,Bayer Leverkusen vs Borussia Monchengladbach,H,2.0,0.541,0.082,10.0,4.08,False,-10.0,-4.08,1145.7,1083.8400000000001
2018,2019-01-19,RB Leipzig vs Borussia Dortmund,H,2.5,0.482,0.206,10.0,6.87,False,-10.0,-6.87,1135.7,1076.97
2018,2019-01-20,FC Nurnberg vs Hertha BSC,H,3.5,0.384,0.343,10.0,6.87,False,-10.0,-6.87,1125.7,1070.1000000000001
2018,2019-01-20,FC Schalke 04 vs VfL Wolfsburg,H,2.2,0.522,0.148,10.0,6.17,True,12.0,7.4,1137.7,1077.5
2018,2019-01-26,SC Freiburg vs TSG Hoffenheim,H,3.5,0.359,0.257,10.0,5.13,False,-10.0,-5.13,1127.7,1072.3700000000001
2018,2019-01-26,Werder Bremen vs Ein Frankfurt,H,2.55,0.479,0.222,10.0,7.16,False,-10.0,-7.16,1117.7,1065.21
2018,2019-01-27,Fortuna Dusseldorf vs RB Leipzig,H,4.0,0.322,0.29,10.0,4.83,False,-10.0,-4.83,1107.7,1060.38
2018,2019-02-02,FC Nurnberg vs Werder Bremen,H,3.75,0.441,0.653,10.0,11.88,False,-10.0,-11.88,1097.7,1048.5
2018,2019-02-02,FC Schalke 04 vs Borussia Monchengladbach,H,2.4,0.609,0.46,10.0,16.44,False,-10.0,-16.44,1087.7,1032.06
2018,2019-02-09,RB Leipzig vs Ein Frankfurt,H,1.83,0.594,0.086,10.0,5.2,False,-10.0,-5.2,1077.7,1026.8600000000001
2018,2019-02-09,SC Freiburg vs VfL Wolfsburg,H,2.87,0.386,0.107,10.0,2.86,False,-10.0,-2.86,1067.7,1024.0
2018,2019-02-17,Ein Frankfurt vs Borussia Monchengladbach,H,2.3,0.481,0.106,10.0,4.06,False,-10.0,-4.06,1057.7,1019.94
2018,2019-02-23,Borussia Monchengladbach vs VfL Wolfsburg,H,1.75,0.674,0.18,10.0,12.02,False,-10.0,-12.02,1047.7,1007.9200000000001
2018,2019-02-23,FSV Mainz 05 vs FC Schalke 04,H,2.8,0.394,0.103,10.0,2.86,True,18.0,5.16,1065.7,1013.08
2018,2019-02-23,SC Freiburg vs FC Augsburg,H,2.15,0.536,0.152,10.0,6.61,True,11.5,7.6,1077.2,1020.6800000000001
2018,2019-02-23,Bayern Munich vs Hertha BSC,H,1.18,0.904,0.066,10.0,18.39,True,1.8,3.31,1079.0,1023.99
2018,2019-03-03,VfL Wolfsburg vs Werder Bremen,H,2.15,0.5,0.074,10.0,3.23,False,-10.0,-3.23,1069.0,1020.76
2018,2019-03-09,RB Leipzig vs FC Augsburg,H,1.36,0.788,0.072,10.0,9.99,False,-10.0,-9.99,1059.0,1010.7700000000001
2018,2019-03-09,FSV Mainz 05 vs Borussia Monchengladbach,H,3.3,0.336,0.109,10.0,2.37,False,-10.0,-2.37,1049.0,1008.4000000000001
2018,2019-03-09,SC Freiburg vs Hertha BSC,H,2.55,0.454,0.156,10.0,5.05,True,15.5,7.82,1064.5,1016.22
2018,2019-03-16,VfB Stuttgart vs TSG Hoffenheim,H,3.7,0.354,0.309,10.0,5.72,False,-10.0,-5.72,1054.5,1010.5
2018,2019-03-16,FC Schalke 04 vs RB Leipzig,H,3.75,0.301,0.127,10.0,2.32,False,-10.0,-2.32,1044.5,1008.1800000000001
2018,2019-03-17,Bayer Leverkusen vs Werder Bremen,H,1.6,0.736,0.178,10.0,14.81,False,-10.0,-14.81,1034.5,993.37
2018,2019-03-29,TSG Hoffenheim vs Bayer Leverkusen,H,2.37,0.541,0.282,10.0,10.28,True,13.7,14.09,1048.2,1007.46
2018,2019-03-30,Borussia Dortmund vs VfL Wolfsburg,H,1.5,0.73,0.095,10.0,9.54,True,5.0,4.77,1053.2,1012.23
2018,2019-03-30,FC Nurnberg vs FC Augsburg,H,2.87,0.451,0.295,10.0,7.88,True,18.7,14.73,1071.9,1026.96
2018,2019-03-31,Ein Frankfurt vs VfB Stuttgart,H,1.44,0.893,0.285,10.0,32.43,True,4.4,14.27,1076.3,1041.23
2018,2019-03-31,Hannover 96 vs FC Schalke 04,H,4.5,0.425,0.912,10.0,13.03,False,-10.0,-13.03,1066.3,1028.2
2018,2019-04-06,Bayer Leverkusen vs RB Leipzig,H,2.3,0.473,0.089,10.0,3.41,False,-10.0,-3.41,1056.3,1024.79
2018,2019-04-07,FC Augsburg vs TSG Hoffenheim,H,3.6,0.386,0.39,10.0,7.5,False,-10.0,-7.5,1046.3,1017.2900000000001
2018,2019-04-07,Borussia Monchengladbach vs Werder Bremen,H,2.05,0.523,0.073,10.0,3.48,False,-10.0,-3.48,1036.3,1013.8100000000001
2018,2019-04-12,FC Nurnberg vs FC Schalke 04,H,3.4,0.427,0.453,10.0,9.43,False,-10.0,-9.43,1026.3,1004.38
2018,2019-04-13,VfB Stuttgart vs Bayer Leverkusen,H,4.2,0.379,0.591,10.0,9.24,False,-10.0,-9.24,1016.3000000000001,995.1400000000001
2018,2019-04-13,RB Leipzig vs VfL Wolfsburg,H,1.57,0.854,0.341,10.0,29.94,True,5.7,17.07,1022.0,1012.21
2018,2019-04-14,Ein Frankfurt vs FC Augsburg,H,1.45,0.981,0.422,10.0,46.88,False,-10.0,-46.88,1012.0,965.33
2018,2019-04-20,Borussia Monchengladbach vs RB Leipzig,H,3.0,0.5,0.501,10.0,12.51,False,-10.0,-12.51,1002.0,952.82
2018,2019-04-26,FC Augsburg vs Bayer Leverkusen,H,4.5,0.339,0.525,10.0,7.5,False,-10.0,-7.5,992.0,945.32
2018,2019-04-27,Fortuna Dusseldorf vs Werder Bremen,H,3.2,0.408,0.305,10.0,6.93,True,22.0,15.24,1014.0,960.5600000000001
2018,2019-04-27,Hannover 96 vs FSV Mainz 05,H,3.0,0.413,0.24,10.0,6.0,True,20.0,11.99,1034.0,972.5500000000001
2018,2019-04-27,VfB Stuttgart vs Borussia Monchengladbach,H,3.5,0.359,0.258,10.0,5.15,True,25.0,12.88,1059.0,985.4300000000001
2018,2019-05-03,FSV Mainz 05 vs RB Leipzig,H,4.5,0.295,0.326,10.0,4.66,False,-10.0,-4.66,1049.0,980.7700000000001
2018,2019-05-04,Werder Bremen vs Borussia Dortmund,H,3.25,0.41,0.332,10.0,7.38,False,-10.0,-7.38,1039.0,973.3900000000001
2018,2019-05-04,Borussia Monchengladbach vs TSG Hoffenheim,H,2.7,0.449,0.213,10.0,6.27,False,-10.0,-6.27,1029.0,967.12
2018,2019-05-05,Bayer Leverkusen vs Ein Frankfurt,H,1.61,0.767,0.236,10.0,19.31,True,6.1,11.78,1035.1000000000001,978.9000000000001
2018,2019-05-11,FC Nurnberg vs Borussia Monchengladbach,H,3.8,0.407,0.546,10.0,9.74,False,-10.0,-9.74,1025.1000000000001,969.1600000000001
2018,2019-05-11,VfB Stuttgart vs VfL Wolfsburg,H,3.2,0.379,0.212,10.0,4.82,True,22.0,10.61,1047.1000000000001,979.7700000000001
2018,2019-05-11,Hannover 96 vs SC Freiburg,H,2.62,0.446,0.168,10.0,5.18,True,16.2,8.4,1063.3,988.1700000000001
2018,2019-05-18,Borussia Monchengladbach vs Borussia Dortmund,H,2.9,0.474,0.374,10.0,9.84,False,-10.0,-9.84,1053.3,978.33
2018,2019-05-18,Werder Bremen vs RB Leipzig,H,2.5,0.436,0.089,10.0,2.97,True,15.0,4.45,1068.3,982.7800000000001
2018,2019-05-18,FSV Mainz 05 vs TSG Hoffenheim,H,4.2,0.386,0.621,10.0,9.7,True,32.0,31.05,1100.3,1013.83
2019,2019-08-16,Bayern Munich vs Hertha BSC,H,1.25,0.857,0.072,10.0,14.32,False,-10.0,-14.32,1090.3,999.51
2019,2019-08-17,VfL Wolfsburg vs FC Cologne,H,1.97,0.579,0.141,10.0,7.29,True,9.7,7.07,1100.0,1006.58
2019,2019-08-18,Ein Frankfurt vs TSG Hoffenheim,H,2.45,0.438,0.073,10.0,2.53,True,14.5,3.66,1114.5,1010.24
2019,2019-08-24,FSV Mainz 05 vs Borussia Monchengladbach,H,3.25,0.439,0.427,10.0,9.49,False,-10.0,-9.49,1104.5,1000.75
2019,2019-08-24,SC Paderborn 07 vs SC Freiburg,H,2.69,0.434,0.167,10.0,4.94,False,-10.0,-4.94,1094.5,995.8100000000001
2019,2019-08-25,Hertha BSC vs VfL Wolfsburg,H,2.5,0.426,0.065,10.0,2.16,False,-10.0,-2.16,1084.5,993.6500000000001
2019,2019-08-30,Borussia Monchengladbach vs RB Leipzig,H,3.45,0.355,0.225,10.0,4.59,False,-10.0,-4.59,1074.5,989.0600000000001
2019,2019-08-31,SC Freiburg vs FC Cologne,H,2.54,0.485,0.232,10.0,7.53,False,-10.0,-7.53,1064.5,981.5300000000001
2019,2019-09-14,FC Cologne vs Borussia Monchengladbach,H,2.7,0.393,0.062,10.0,1.82,False,-10.0,-1.82,1054.5,979.71
2019,2019-09-14,FC Augsburg vs Ein Frankfurt,H,3.65,0.356,0.301,10.0,5.67,True,26.5,15.03,1081.0,994.74
2019,2019-09-14,RB Leipzig vs Bayern Munich,H,4.05,0.439,0.777,10.0,12.74,False,-10.0,-12.74,1071.0,982.0
2019,2019-09-14,FSV Mainz 05 vs Hertha BSC,H,2.5,0.429,0.072,10.0,2.41,True,15.0,3.61,1086.0,985.61
2019,2019-09-15,SC Paderborn 07 vs FC Schalke 04,H,3.2,0.414,0.323,10.0,7.35,False,-10.0,-7.35,1076.0,978.26
2019,2019-09-22,Ein Frankfurt vs Borussia Dortmund,H,4.5,0.254,0.141,10.0,2.02,False,-10.0,-2.02,1066.0,976.24
2019,2019-09-23,VfL Wolfsburg vs TSG Hoffenheim,H,2.0,0.594,0.189,10.0,9.44,False,-10.0,-9.44,1056.0,966.8000000000001
2019,2019-09-27,Union Berlin vs Ein Frankfurt,H,3.19,0.37,0.182,10.0,4.15,False,-10.0,-4.15,1046.0,962.6500000000001
2019,2019-09-28,TSG Hoffenheim vs Borussia Monchengladbach,H,2.6,0.446,0.16,10.0,5.01,False,-10.0,-5.01,1036.0,957.6400000000001
2019,2019-10-05,Bayer Leverkusen vs RB Leipzig,H,2.5,0.614,0.535,10.0,17.83,False,-10.0,-17.83,1026.0,939.8100000000001
2019,2019-10-05,SC Paderborn 07 vs FSV Mainz 05,H,2.6,0.466,0.211,10.0,6.58,False,-10.0,-6.58,1016.0,933.23
2019,2019-10-06,Ein Frankfurt vs Werder Bremen,H,2.25,0.502,0.129,10.0,5.18,False,-10.0,-5.18,1006.0,928.0500000000001
2019,2019-10-06,Borussia Monchengladbach vs FC Augsburg,H,1.6,0.707,0.131,10.0,10.88,True,6.0,6.53,1012.0,934.58
