Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Home_Points,Away_Points,Goal_Diff,Home_Possession_Est,Away_Possession_Est,Home_Market_Wisdom,Away_Market_Wisdom,Home_xG_Avg_L5,Home_Streak_L5,Home_Pressure_Avg_L5,Home_Goal_Diff_L5,Home_Rest_Days,Home_Field_Tilt_L5,Home_Dominance_Avg_L5,Home_PDO_L5,Home_PPDA_Proxy_L5,Away_xG_Avg_L5,Away_Streak_L5,Away_Pressure_Avg_L5,Away_Goal_Diff_L5,Away_Rest_Days,Away_Field_Tilt_L5,Away_Dominance_Avg_L5,Away_PDO_L5,Away_PPDA_Proxy_L5,Home_H2H_L3,Away_H2H_L3,Home_FIFA_Ova,Home_FIFA_Att,Home_FIFA_Mid,Home_FIFA_Def,Home_Market_Value,Away_FIFA_Ova,Away_FIFA_Att,Away_FIFA_Mid,Away_FIFA_Def,Away_Market_Value,Diff_FIFA_Ova,Diff_FIFA_Att,Diff_FIFA_Mid,Diff_FIFA_Def,Log_Value_Diff,Home_Elo,Away_Elo,Home_Att_Strength,Away_Att_Strength,Home_Def_Weakness,Away_Def_Weakness
,2013-05-04,La Coruna,Ath Madrid,,,D,,,,,,,,,,,,,3.4,3.4,2.1,2012.0,1,1,,0.5,0.5,0.29411764705882354,0.47619047619047616,0.0,11.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,45.6,75,75,75,75,210.0,0,0,0,0,-1.5102575923444665,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-04,Granada CF,Malaga,,,H,,,,,,,,,,,,,2.5,3.3,2.8,2012.0,3,0,,0.5,0.5,0.4,0.35714285714285715,0.0,4.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,9.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,60.6,78,67,74,73,122.9,-3,8,1,2,-0.698812918095622,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-04,Valencia CF,CA Osasuna,,,H,,,,,,,,,,,,,1.4,4.5,7.5,2012.0,3,0,,0.5,0.5,0.7142857142857143,0.13333333333333333,0.0,8.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,79,74,72,74,172.9,75,75,75,75,44.4,4,-1,-3,-1,1.342968316312935,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-04,Real Madrid,Real Valladolid CF,,,H,,,,,,,,,,,,,1.18,7.0,13.0,2012.0,3,0,,0.5,0.5,0.8474576271186441,0.07692307692307693,0.0,13.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,3.0,0.0,85,78,79,76,582.4,75,75,75,75,38.8,10,3,4,1,2.6850061451432294,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-05,Zaragoza,Rayo Vallecano,,,H,,,,,,,,,,,,,2.0,3.5,3.6,2012.0,3,0,,0.5,0.5,0.5,0.2777777777777778,0.0,4.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,61.0,75,75,75,75,47.3,0,0,0,0,0.24970282438656488,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-05,Sevilla FC,RCD Espanyol,,,H,,,,,,,,,,,,,1.57,3.8,6.0,2012.0,3,0,,0.5,0.5,0.6369426751592356,0.16666666666666666,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.0,1.0,78,75,72,71,144.8,75,75,75,75,81.2,3,0,-3,-4,0.5730805175124232,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-05,RCD Mallorca,Levante UD,,,D,,,,,,,,,,,,,1.75,3.5,4.75,2012.0,1,1,,0.5,0.5,0.5714285714285714,0.21052631578947367,0.0,4.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,3.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,62.2,75,75,75,75,40.25,0,0,0,0,0.42665318837212185,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-05,FC Barcelona,Real Betis,,,H,,,,,,,,,,,,,1.2,7.0,12.0,2012.0,3,0,,0.5,0.5,0.8333333333333334,0.08333333333333333,0.0,11.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,86,81,84,80,586.6,75,75,75,75,52.7,11,6,9,5,2.392633442784903,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-06,Getafe CF,Real Sociedad,,,H,,,,,,,,,,,,,3.4,3.5,2.05,2012.0,3,0,,0.5,0.5,0.29411764705882354,0.48780487804878053,0.0,2.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,11.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.6666666666666667,0.6666666666666666,75,69,71,69,70.95,75,75,75,75,74.7,0,-6,-4,-6,-0.050806727110026983,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-08,Celta Vigo,Ath Madrid,,,A,,,,,,,,,,,,,3.4,3.2,2.2,2012.0,0,3,,0.5,0.5,0.29411764705882354,0.45454545454545453,0.0,7.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,4.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,49.1,75,75,75,75,210.0,0,0,0,0,-1.4378371253852475,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-08,Real Madrid,Malaga,,,H,,,,,,,,,,,,,1.2,6.5,12.0,2012.0,3,0,,0.5,0.5,0.8333333333333334,0.08333333333333333,0.0,15.0,0.0,0.0,4.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,4.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,85,78,79,76,582.4,78,67,74,73,122.9,7,11,5,3,1.5493982687985248,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-10,Levante UD,Zaragoza,,,D,,,,,,,,,,,,,2.75,3.3,2.55,2012.0,1,1,,0.5,0.5,0.36363636363636365,0.3921568627450981,0.0,1.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,40.25,75,75,75,75,61.0,0,0,0,0,-0.40748327226440173,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-11,RCD Espanyol,Real Madrid,,,D,,,,,,,,,,,,,6.0,4.33,1.5,2012.0,1,1,,0.5,0.5,0.16666666666666666,0.6666666666666666,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,15.0,0.0,0.0,3.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,75,75,75,75,81.2,85,78,79,76,582.4,-10,-3,-4,-1,-1.9597177553714866,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-11,Athletic Club,RCD Mallorca,,,H,,,,,,,,,,,,,1.8,3.6,4.33,2012.0,3,0,,0.5,0.5,0.5555555555555556,0.23094688221709006,0.0,3.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,77,70,71,70,119.85,75,75,75,75,62.2,2,-5,-4,-5,0.6482458059966802,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-11,Real Valladolid CF,La Coruna,,,H,,,,,,,,,,,,,2.5,3.3,2.8,2012.0,3,0,,0.5,0.5,0.4,0.35714285714285715,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,9.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.0,1.0,75,75,75,75,38.8,75,75,75,75,45.6,0,0,0,0,-0.15773362884120834,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-11,CA Osasuna,Getafe CF,,,H,,,,,,,,,,,,,1.85,3.4,4.33,2012.0,3,0,,0.5,0.5,0.5405405405405405,0.23094688221709006,0.0,2.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,4.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,1.0,1.0,75,75,75,75,44.4,75,69,71,69,70.95,0,6,4,6,-0.46045932828607405,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-12,Ath Madrid,FC Barcelona,,,A,,,,,,,,,,,,,4.0,3.5,1.91,2012.0,0,3,,0.5,0.5,0.25,0.5235602094240838,0.0,10.0,0.0,0.0,4.0,0.5,0.5,1.0,10.0,0.0,13.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,210.0,86,81,84,80,586.6,-11,-6,-9,-5,-1.0241883108236554,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-12,Real Betis,Celta Vigo,,,H,,,,,,,,,,,,,1.91,3.5,4.0,2012.0,3,0,,0.5,0.5,0.5235602094240838,0.25,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,4.0,0.5,0.5,1.0,10.0,3.0,0.0,75,75,75,75,52.7,75,75,75,75,49.1,0,0,0,0,0.06939199342399993,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-12,Malaga,Sevilla FC,,,D,,,,,,,,,,,,,2.63,3.3,2.63,2012.0,1,1,,0.5,0.5,0.3802281368821293,0.3802281368821293,0.0,6.0,0.0,0.0,4.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,2.0,1.0,78,67,74,73,122.9,78,75,72,71,144.8,0,-8,2,2,-0.16276103093946137,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-12,Rayo Vallecano,Valencia CF,,,A,,,,,,,,,,,,,3.6,3.3,2.05,2012.0,0,3,,0.5,0.5,0.2777777777777778,0.48780487804878053,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,47.3,79,74,72,74,172.9,-4,1,3,1,-1.2810488607017105,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-13,Real Sociedad,Granada CF,,,D,,,,,,,,,,,,,1.44,4.33,7.0,2012.0,1,1,,0.5,0.5,0.6944444444444444,0.14285714285714285,0.0,10.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,74.7,75,75,75,75,60.6,0,0,0,0,0.20611628990392905,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-18,Getafe CF,Valencia CF,,,A,,,,,,,,,,,,,4.5,3.75,1.75,2012.0,0,3,,0.5,0.5,0.2222222222222222,0.5714285714285714,0.0,3.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.0,2.0,75,69,71,69,70.95,79,74,72,74,172.9,-4,-5,-1,-5,-0.8825089880268608,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-18,Granada CF,CA Osasuna,,,H,,,,,,,,,,,,,2.1,3.2,3.6,2012.0,3,0,,0.5,0.5,0.47619047619047616,0.2777777777777778,0.0,8.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,60.6,75,75,75,75,44.4,0,0,0,0,0.305149765492172,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-18,Sevilla FC,Real Sociedad,,,A,,,,,,,,,,,,,1.91,3.6,3.75,2012.0,0,3,,0.5,0.5,0.5235602094240838,0.26666666666666666,0.0,6.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,5.0,0.5,0.5,1.0,10.0,1.0,2.0,78,75,72,71,144.8,75,75,75,75,74.7,3,0,-3,-4,0.6554576591311543,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-19,La Coruna,RCD Espanyol,,,H,,,,,,,,,,,,,1.57,4.0,5.5,2012.0,3,0,,0.5,0.5,0.6369426751592356,0.18181818181818182,0.0,6.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,45.6,75,75,75,75,81.2,0,0,0,0,-0.5675547609305345,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-19,FC Barcelona,Real Valladolid CF,,,H,,,,,,,,,,,,,1.29,5.5,10.0,2012.0,3,0,,0.5,0.5,0.7751937984496123,0.1,0.0,13.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,3.0,0.0,86,81,84,80,586.6,75,75,75,75,38.8,11,6,9,5,2.6921795320093302,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-19,Zaragoza,Athletic Club,,,A,,,,,,,,,,,,,1.85,3.5,4.2,2012.0,0,3,,0.5,0.5,0.5405405405405405,0.23809523809523808,0.0,7.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,2.0,1.0,75,75,75,75,61.0,77,70,71,70,119.85,-2,5,4,5,-0.6674157221044004,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-19,Levante UD,Rayo Vallecano,,,A,,,,,,,,,,,,,2.5,3.3,2.75,2012.0,0,3,,0.5,0.5,0.4,0.36363636363636365,0.0,2.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,0.0,2.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,40.25,75,75,75,75,47.3,0,0,0,0,-0.15778044787783685,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-20,RCD Mallorca,Real Betis,,,H,,,,,,,,,,,,,2.5,3.4,2.7,2012.0,3,0,,0.5,0.5,0.4,0.37037037037037035,0.0,5.0,0.0,0.0,9.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,2.0,1.0,75,75,75,75,62.2,75,75,75,75,52.7,0,0,0,0,0.16289129963799276,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Real Sociedad,Real Madrid,,,D,,,,,,,,,,,,,2.5,3.6,2.6,2012.0,1,1,,0.5,0.5,0.4,0.3846153846153846,0.0,8.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,13.0,0.0,0.0,15.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,74.7,85,78,79,76,582.4,-10,-3,-4,-1,-2.0420948969902177,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,CA Osasuna,Sevilla FC,,,H,,,,,,,,,,,,,2.38,3.4,2.88,2012.0,3,0,,0.5,0.5,0.42016806722689076,0.3472222222222222,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,75,75,75,75,44.4,78,75,72,71,144.8,-3,0,3,4,-1.1667237145272553,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Valencia CF,Granada CF,,,H,,,,,,,,,,,,,1.25,6.0,11.0,2012.0,3,0,,0.5,0.5,0.8,0.09090909090909091,0.0,12.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,11.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,3.0,0.0,79,74,72,74,172.9,75,75,75,75,60.6,4,-1,-3,-1,1.037818550820763,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Malaga,La Coruna,,,H,,,,,,,,,,,,,2.38,3.4,2.88,2012.0,3,0,,0.5,0.5,0.42016806722689076,0.3472222222222222,0.0,4.0,0.0,0.0,14.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,78,67,74,73,122.9,75,75,75,75,45.6,3,-8,-1,-2,0.9778742475034963,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Real Valladolid CF,Celta Vigo,,,A,,,,,,,,,,,,,3.0,3.4,2.3,2012.0,0,3,,0.5,0.5,0.3333333333333333,0.4347826086956522,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,14.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,38.8,75,75,75,75,49.1,0,0,0,0,-0.23015409580042734,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,RCD Espanyol,FC Barcelona,,,A,,,,,,,,,,,,,5.5,4.1,1.57,2012.0,0,3,,0.5,0.5,0.18181818181818182,0.6369426751592356,0.0,4.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,13.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,75,75,75,75,81.2,86,81,84,80,586.6,-11,-6,-9,-5,-1.9668911422375874,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Real Betis,Zaragoza,,,H,,,,,,,,,,,,,2.0,3.5,3.6,2012.0,3,0,,0.5,0.5,0.5,0.2777777777777778,0.0,4.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,3.0,0.0,75,75,75,75,52.7,75,75,75,75,61.0,0,0,0,0,-0.14372138353027264,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Ath Madrid,RCD Mallorca,,,D,,,,,,,,,,,,,1.62,4.1,5.0,2012.0,1,1,,0.5,0.5,0.6172839506172839,0.2,0.0,7.0,0.0,0.0,14.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.6666666666666666,1.6666666666666667,75,75,75,75,210.0,75,75,75,75,62.2,0,0,0,0,1.2055538323232549,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Athletic Club,Levante UD,,,A,,,,,,,,,,,,,1.45,4.33,7.0,2012.0,0,3,,0.5,0.5,0.6896551724137931,0.14285714285714285,0.0,9.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,2.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,1.0,2.0,77,70,71,70,119.85,75,75,75,75,40.25,2,-5,-4,-5,1.074898994368802,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-05-26,Getafe CF,Rayo Vallecano,,,A,,,,,,,,,,,,,2.1,3.5,3.3,2012.0,0,3,,0.5,0.5,0.47619047619047616,0.30303030303030304,0.0,3.0,0.0,0.0,8.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,7.0,0.5,0.5,1.0,10.0,0.0,3.0,75,69,71,69,70.95,75,75,75,75,47.3,0,-6,-4,-6,0.3985398726748497,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,RCD Mallorca,Real Valladolid CF,,,H,,,,,,,,,,,,,1.5,4.33,6.0,2012.0,3,0,,0.5,0.5,0.6666666666666666,0.16666666666666666,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,4.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,62.2,75,75,75,75,38.8,0,0,0,0,0.46243738886242003,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,La Coruna,Real Sociedad,,,A,,,,,,,,,,,,,2.6,3.5,2.6,2012.0,0,3,,0.5,0.5,0.3846153846153846,0.3846153846153846,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,45.6,75,75,75,75,74.7,0,0,0,0,-0.48517761931180337,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,Granada CF,Getafe CF,,,H,,,,,,,,,,,,,1.95,3.6,3.6,2012.0,3,0,,0.5,0.5,0.5128205128205129,0.2777777777777778,0.0,10.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,3.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,60.6,75,69,71,69,70.95,0,6,4,6,-0.15530956279390207,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,Celta Vigo,RCD Espanyol,,,H,,,,,,,,,,,,,1.44,4.5,6.5,2012.0,3,0,,0.5,0.5,0.6944444444444444,0.15384615384615385,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,1.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,3.0,75,75,75,75,49.1,75,75,75,75,81.2,0,0,0,0,-0.4951342939713155,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,FC Barcelona,Malaga,,,H,,,,,,,,,,,,,1.25,6.0,10.0,2012.0,3,0,,0.5,0.5,0.8,0.1,0.0,13.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,3.0,0.0,86,81,84,80,586.6,78,67,74,73,122.9,8,14,10,7,1.5565716556646256,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,Levante UD,Real Betis,,,D,,,,,,,,,,,,,3.2,3.4,2.2,2012.0,1,1,,0.5,0.5,0.3125,0.45454545454545453,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.0,1.0,75,75,75,75,40.25,75,75,75,75,52.7,0,0,0,0,-0.2637618887341291,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,Sevilla FC,Valencia CF,,,H,,,,,,,,,,,,,3.3,3.5,2.1,2012.0,3,0,,0.5,0.5,0.30303030303030304,0.47619047619047616,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,12.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.0,1.0,78,75,72,71,144.8,79,74,72,74,172.9,-1,1,0,-3,-0.17624460178567958,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,Real Madrid,CA Osasuna,,,H,,,,,,,,,,,,,1.25,6.0,10.0,2012.0,3,0,,0.5,0.5,0.8,0.1,0.0,11.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,2.3333333333333335,0.3333333333333333,85,78,79,76,582.4,75,75,75,75,44.4,10,3,4,1,2.5533609523863188,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,Rayo Vallecano,Athletic Club,,,D,,,,,,,,,,,,,2.05,3.6,3.4,2012.0,1,1,,0.5,0.5,0.48780487804878053,0.29411764705882354,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.3333333333333333,1.3333333333333333,75,75,75,75,47.3,77,70,71,70,119.85,-2,5,4,5,-0.9171185464909652,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-06-01,Zaragoza,Ath Madrid,,,A,,,,,,,,,,,,,2.2,3.5,3.1,2012.0,0,3,,0.5,0.5,0.45454545454545453,0.3225806451612903,0.0,7.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,0.0,5.0,0.0,0.0,6.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,61.0,75,75,75,75,210.0,0,0,0,0,-1.224723748430975,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-08-17,Real Valladolid CF,Athletic Club,,,A,,,,,,,,,,,,,2.5,3.3,2.8,2013.0,0,3,,0.5,0.5,0.4,0.35714285714285715,0.0,3.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.5,2.0,75,75,75,75,38.8,76,79,75,76,130.7,-1,-4,0,-1,-1.1966596964588438,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-08-17,Real Sociedad,Getafe CF,,,H,,,,,,,,,,,,,1.73,3.6,4.75,2013.0,3,0,,0.5,0.5,0.5780346820809249,0.21052631578947367,0.0,8.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.0,3.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,76,77,74,75,136.7,75,74,75,74,55.9,1,3,-1,1,0.8837820646023244,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-08-17,Valencia CF,Malaga,,,H,,,,,,,,,,,,,1.53,4.0,6.0,2013.0,3,0,,0.5,0.5,0.6535947712418301,0.16666666666666666,0.0,12.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.0,4.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,1.0,2.0,79,80,79,78,178.8,78,76,79,77,62.5,1,4,0,1,1.0408052161388746,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-08-18,Sevilla FC,Ath Madrid,,,A,,,,,,,,,,,,,2.8,3.3,2.5,2013.0,0,3,,0.5,0.5,0.35714285714285715,0.4,0.0,7.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.0,8.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.3333333333333333,2.3333333333333335,76,78,74,74,141.15,75,75,75,75,267.0,1,3,-1,-1,-0.6341041424138476,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-08-18,Real Madrid,Real Betis,,,H,,,,,,,,,,,,,1.17,7.0,17.0,2013.0,3,0,,0.5,0.5,0.8547008547008548,0.058823529411764705,0.0,11.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.0,7.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,2.0,1.0,84,84,85,82,636.8,75,75,76,74,58.6,9,9,9,8,2.370369180504653,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-08-18,FC Barcelona,Levante UD,,,H,,,,,,,,,,,,,1.08,10.0,26.0,2013.0,3,0,,0.5,0.5,0.9259259259259258,0.038461538461538464,0.0,15.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.0,6.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,3.0,0.0,85,86,84,84,592.2,75,75,75,75,41.1,10,11,9,9,2.645483869575441,1500.0,1500.0,1.0,1.0,1.0,1.0
,2013-08-18,CA Osasuna,Granada CF,,,A,,,,,,,,,,,,,2.0,3.3,3.75,2013.0,0,3,,0.5,0.5,0.5,0.26666666666666666,0.0,6.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,0.0,10.0,0.0,0.0,30.0,0.5,0.5,1.0,10.0,1.0,2.0,75,75,75,75,46.4,75,75,75,75,72.8,0,0,0,0,-0.44273650290539557,1500.0,1500.0,1.0,1.0,1.0,1.0
