Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2018,2019-04-24,Espanol,Celta,1,2.3,0.4893618579407038,0.1255322732636186,False,10.0,-10.0,24.140821781465117,-24.140821781465117,1140.3000000000002,1404.4152970743073
2018,2019-04-25,Getafe,Real Madrid,2,1.9,0.667502329332237,0.26825442573125025,False,10.0,-10.0,50.0,-50.0,1130.3000000000002,1354.4152970743073
2018,2019-04-27,Leganes,Celta,1,2.37,0.4663095201992939,0.10515356287232658,False,10.0,-10.0,19.188606363563242,-19.188606363563242,1120.3000000000002,1335.2266907107442
2018,2019-05-12,Ath Madrid,Sevilla,1,2.1,0.5544128358248495,0.16426695523218382,False,10.0,-10.0,37.333398916405415,-37.333398916405415,1110.3000000000002,1297.8932917943387
2019,2019-09-01,Espanol,Granada,1,2.05,0.6293616771388096,0.2901914381345596,False,10.0,-10.0,50.0,-50.0,1100.3000000000002,1247.8932917943387
2019,2019-09-01,Ath Madrid,Eibar,1,1.4,0.7916877371259298,0.1083628319763017,True,10.0,3.999999999999999,50.0,19.999999999999996,1104.3000000000002,1267.8932917943387
2019,2019-09-22,Valencia,Leganes,1,1.61,0.7633504485320278,0.22899422213656484,False,10.0,-10.0,50.0,-50.0,1094.3000000000002,1217.8932917943387
2019,2019-09-24,Valladolid,Granada,1,2.25,0.48086919573506953,0.08195569040390649,False,10.0,-10.0,16.391138080781296,-16.391138080781296,1084.3000000000002,1201.5021537135574
2019,2019-09-29,Alaves,Mallorca,1,2.2,0.5100641253010826,0.12214107566238175,True,10.0,12.000000000000002,25.44605742966286,30.535268915595438,1096.3000000000002,1232.0374226291528
2019,2019-10-26,Valladolid,Eibar,1,2.4,0.4530134321644344,0.08723223719464257,True,10.0,14.0,15.577185213329033,21.808059298660645,1110.3000000000002,1253.8454819278134
2019,2019-11-09,Valencia,Granada,1,1.61,0.7313665040577728,0.1775000715330144,True,10.0,6.100000000000001,50.0,30.500000000000004,1116.4,1284.3454819278134
2019,2019-11-23,Granada,Ath Madrid,2,1.9,0.6599236920576608,0.2538550149095553,False,10.0,-10.0,50.0,-50.0,1106.4,1234.3454819278134
2019,2019-11-30,Valencia,Villarreal,1,2.4,0.5319961411624031,0.27679073878976745,True,10.0,14.0,49.4269176410299,69.19768469744186,1120.4,1303.5431666252553
2019,2019-12-08,Betis,Ath Bilbao,1,2.3,0.5813473642691003,0.33709893781893063,True,10.0,12.999999999999998,50.0,64.99999999999999,1133.4,1368.5431666252553
2019,2019-12-13,Alaves,Leganes,1,2.4,0.5049977428639333,0.21199458287343975,False,10.0,-10.0,37.856175513114245,-37.856175513114245,1123.4,1330.686991112141
2019,2019-12-14,Ath Madrid,Osasuna,1,1.4,0.7774725289373,0.08846154051222,True,10.0,3.999999999999999,50.0,19.999999999999996,1127.4,1350.686991112141
2019,2019-12-22,Leganes,Espanol,1,2.1,0.5049081411962705,0.060307096512168146,True,10.0,11.0,13.706158298220032,15.076774128042036,1138.4,1365.7637652401831
2019,2020-01-18,Real Madrid,Sevilla,1,1.6,0.7199363293024105,0.15189812688385684,True,10.0,6.000000000000001,50.0,30.000000000000004,1144.4,1395.7637652401831
2019,2020-01-19,Villarreal,Espanol,1,1.65,0.6851859017899984,0.13055673795349731,False,10.0,-10.0,50.0,-50.0,1134.4,1345.7637652401831
2019,2020-01-26,Ath Madrid,Leganes,1,1.44,0.770941505426038,0.11015576781349479,False,10.0,-10.0,50.0,-50.0,1124.4,1295.7637652401831
2019,2020-02-07,Alaves,Eibar,1,2.25,0.4675755787923861,0.05204505228286882,True,10.0,12.5,10.409010456573764,13.011263070717206,1136.9,1308.7750283109003
2019,2020-02-08,Ath Madrid,Granada,1,1.4,0.8125838043163675,0.13761732604291432,True,10.0,3.999999999999999,50.0,19.999999999999996,1140.9,1328.7750283109003
2019,2020-02-16,Leganes,Betis,1,2.4,0.4448408668493114,0.06761808043834727,False,10.0,-10.0,12.074657221133442,-12.074657221133442,1130.9,1316.7003710897668
2019,2020-02-23,Getafe,Sevilla,1,2.3,0.46365941859255183,0.06641666276286906,False,10.0,-10.0,12.772435146705591,-12.772435146705591,1120.9,1303.9279359430611
2019,2020-02-29,Valencia,Betis,1,2.15,0.5457253660215861,0.17330953694640994,True,10.0,11.5,37.675986292697814,43.327384236602484,1132.4,1347.2553201796636
2019,2020-03-08,Levante,Granada,1,2.05,0.5191901253299224,0.06433975692634086,False,10.0,-10.0,15.318989744366876,-15.318989744366876,1122.4,1331.9363304352967
2019,2020-03-08,Osasuna,Espanol,1,2.4,0.48275863616624215,0.1586207267989812,True,10.0,14.0,28.325129785532358,39.6551816997453,1136.4,1371.591512135042
2019,2020-06-22,Leganes,Granada,1,2.37,0.4444560966270053,0.05336094900600252,False,10.0,-10.0,9.737399453650093,-9.737399453650093,1126.4,1361.854112681392
2019,2020-07-01,Alaves,Granada,1,2.3,0.5075926884500338,0.1674631834350777,False,10.0,-10.0,32.204458352899564,-32.204458352899564,1116.4,1329.6496543284925
2019,2020-07-02,Eibar,Osasuna,1,2.3,0.4597051277781992,0.05732179388985803,False,10.0,-10.0,11.023421901895777,-11.023421901895777,1106.4,1318.6262324265965
2019,2020-07-09,Eibar,Leganes,1,2.45,0.44658871565733743,0.09414235336047683,False,10.0,-10.0,16.231440234564968,-16.231440234564968,1096.4,1302.3947921920317
2019,2020-07-13,Villarreal,Sociedad,1,2.3,0.45971836761669777,0.05735224551840479,False,10.0,-10.0,11.029277984308614,-11.029277984308614,1086.4,1291.365514207723
2019,2020-07-16,Sociedad,Sevilla,1,2.37,0.49182107719346635,0.16561595294851528,False,10.0,-10.0,30.221889224181616,-30.221889224181616,1076.4,1261.1436249835415
2020,2020-09-13,Valencia,Levante,1,2.1,0.513653902741967,0.07867319575813081,True,10.0,11.0,17.880271763211546,19.6682989395327,1087.4,1280.8119239230741
2020,2020-09-27,Ath Madrid,Granada,1,1.5,0.7336884296817253,0.10053264452258803,True,10.0,5.0,50.0,25.0,1092.4,1305.8119239230741
2020,2020-09-27,Osasuna,Levante,1,2.3,0.49254650905886405,0.13285697083538728,False,10.0,-10.0,25.549417468343712,-25.549417468343712,1082.4,1280.2625064547303
2020,2020-09-27,Barcelona,Villarreal,1,1.53,0.7215201269887405,0.10392579429277293,True,10.0,5.300000000000001,49.02160108149666,25.981448573193234,1087.7,1306.2439550279237
2020,2020-10-03,Sociedad,Getafe,1,2.25,0.4814398189763853,0.08323959269686698,True,10.0,12.5,16.647918539373396,20.809898174216745,1100.2,1327.0538532021403
2020,2020-10-25,Valladolid,Alaves,1,2.3,0.5184521064602597,0.19243984485859733,False,10.0,-10.0,37.00766247280718,-37.00766247280718,1090.2,1290.0461907293331
2020,2020-10-26,Levante,Celta,1,2.37,0.46009037998374586,0.09041420056147764,False,10.0,-10.0,16.49894170829884,-16.49894170829884,1080.2,1273.5472490210343
2020,2020-11-01,Granada,Levante,1,2.25,0.5401732838616565,0.2153898886887271,False,10.0,-10.0,43.07797773774542,-43.07797773774542,1070.2,1230.469271283289
2020,2020-11-07,Ath Madrid,Cadiz,1,1.4,0.8323106037560292,0.16523484525844068,True,10.0,3.999999999999999,50.0,19.999999999999996,1074.2,1250.469271283289
2020,2020-12-05,Ath Madrid,Valladolid,1,1.4,0.7971157297201819,0.11596202160825442,True,10.0,3.999999999999999,50.0,19.999999999999996,1078.2,1270.469271283289
2020,2020-12-15,Real Madrid,Ath Bilbao,1,1.53,0.7137533612256721,0.09204264267527829,True,10.0,5.300000000000001,43.41634088456522,23.01066066881957,1083.5,1293.4799319521085
2020,2020-12-22,Villarreal,Ath Bilbao,1,2.0,0.6698695945981594,0.33973918919631885,False,10.0,-10.0,50.0,-50.0,1073.5,1243.4799319521085
2020,2020-12-30,Ath Madrid,Getafe,1,1.44,0.751902752190564,0.08273996315441212,True,10.0,4.3999999999999995,47.01134270137053,20.68499078860303,1077.9,1264.1649227407115
2020,2020-12-31,Osasuna,Alaves,1,2.35,0.4480442688320027,0.052904031755206304,False,10.0,-10.0,9.797042917630797,-9.797042917630797,1067.9,1254.3678798230808
2020,2021-01-02,Real Madrid,Celta,1,1.44,0.7542010631233326,0.08604953089759881,True,10.0,4.3999999999999995,48.891778919090235,21.5123827243997,1072.3000000000002,1275.8802625474805
2020,2021-01-10,Valladolid,Valencia,1,2.37,0.4492489916766875,0.06472011027374958,False,10.0,-10.0,11.810239101049191,-11.810239101049191,1062.3000000000002,1264.0700234464312
2020,2021-02-13,Sevilla,Huesca,1,1.5,0.822783962086142,0.23417594312921297,True,10.0,5.0,50.0,25.0,1067.3000000000002,1289.0700234464312
2020,2021-02-14,Real Madrid,Valencia,1,1.4,0.75207417775788,0.05290384886103183,True,10.0,3.999999999999999,33.0649055381449,13.225962215257956,1071.3000000000002,1302.2959856616892
2020,2021-02-20,Valencia,Celta,1,2.45,0.5286618330004235,0.29522149085103755,True,10.0,14.500000000000002,50.0,72.50000000000001,1085.8000000000002,1374.7959856616892
2020,2021-02-21,Sociedad,Alaves,1,1.66,0.6415081322822735,0.064903499588574,True,10.0,6.6,24.584658935065914,16.225874897143502,1092.4,1391.0218605588327
